Weekday,hour,minute,day_of_year,Quantity-1,Power
0,15,27,200,413444178.0,1211519951.0
0,9,8,270,464815304.0,1213441872.0
1,6,8,292,1407088340.0,382859738.0
0,11,31,263,733735916.0,1741698664.0
0,5,22,249,837312447.0,340880494.0
2,23,16,293,344378298.0,336404696.0
3,16,31,189,0.0,519781082.0
4,16,14,351,1211519951.0,1248545367.0
4,12,59,288,1213441872.0,508566858.0
0,14,25,354,382859738.0,1081436128.0
4,20,2,351,1741698664.0,432315138.0
0,22,44,284,340880494.0,330975454.0
4,9,31,309,336404696.0,1310545955.0
3,10,55,231,519781082.0,1423014221.0
2,18,51,279,1248545367.0,755915905.0
4,21,39,253,508566858.0,577121854.0
2,19,52,223,1081436128.0,605512556.0
3,13,13,231,432315138.0,1410247680.0
5,9,22,233,330975454.0,1138177868.0
4,13,18,190,1310545955.0,1256528755.0
4,16,18,204,1423014221.0,1020949209.0
3,21,4,217,755915905.0,390185424.0
0,5,19,340,577121854.0,313745751.0
5,21,58,261,605512556.0,537734238.0
1,2,42,208,1410247680.0,353246790.0
4,7,4,323,1138177868.0,360896454.0
2,7,36,335,1256528755.0,506979048.0
3,13,27,273,1020949209.0,1525653105.0
2,23,42,209,390185424.0,323959571.0
4,12,32,281,313745751.0,1391208473.0
4,5,45,288,537734238.0,335885080.0
0,16,3,319,353246790.0,1479712734.0
1,7,45,222,360896454.0,448944334.0
2,22,33,300,506979048.0,428945428.0
5,20,7,212,1525653105.0,351211665.0
4,18,12,197,323959571.0,645834708.0
3,6,0,266,1391208473.0,337334232.0
0,16,43,249,335885080.0,481449792.0
1,2,39,271,1479712734.0,520741170.0
0,19,40,242,448944334.0,823075710.0
5,0,50,296,428945428.0,473943888.0
5,1,55,296,351211665.0,518754854.0
0,18,48,235,645834708.0,801329844.0
3,4,7,259,337334232.0,475922338.0
5,3,9,338,481449792.0,381182673.0
3,8,39,252,520741170.0,786408740.0
4,15,45,267,823075710.0,1454280362.0
3,22,39,259,473943888.0,502620347.0
2,23,9,265,518754854.0,425006544.0
5,23,11,254,801329844.0,0.0
4,1,8,204,475922338.0,404628066.0
1,11,32,215,381182673.0,1529526240.0
2,20,59,251,786408740.0,677281670.0
1,4,49,285,1454280362.0,335752520.0
5,17,30,254,502620347.0,566689202.0
3,9,44,336,425006544.0,1213951613.0
5,4,31,289,0.0,336726960.0
3,9,6,252,404628066.0,1278388252.0
0,20,5,242,1529526240.0,630462414.0
1,3,31,285,677281670.0,339016352.0
3,12,37,287,335752520.0,750944216.0
2,14,26,216,566689202.0,1293670090.0
5,0,41,275,1213951613.0,422251986.0
0,7,23,347,336726960.0,465897396.0
2,4,7,286,1278388252.0,289471322.0
4,12,19,316,630462414.0,1567798771.0
0,11,44,242,339016352.0,1603965106.0
5,13,34,268,750944216.0,1506035356.0
3,15,50,245,1293670090.0,1454610300.0
1,9,6,257,422251986.0,311224372.0
1,23,20,313,465897396.0,390488040.0
3,8,46,287,289471322.0,435048289.0
2,9,9,195,1567798771.0,779765533.0
3,18,41,329,1603965106.0,682531350.0
2,22,43,216,1506035356.0,346821139.0
5,21,24,338,1454610300.0,477821604.0
5,21,43,331,311224372.0,592432472.0
1,9,10,348,390488040.0,488393640.0
4,21,31,281,435048289.0,580918640.0
5,22,11,198,779765533.0,392065074.0
5,21,8,317,682531350.0,556750678.0
5,10,44,219,346821139.0,1171129254.0
1,2,59,229,477821604.0,325049004.0
0,5,7,319,592432472.0,547303556.0
2,22,13,244,488393640.0,313234389.0
0,12,56,228,580918640.0,326861107.0
4,19,17,218,392065074.0,542205310.0
1,18,43,229,556750678.0,644601680.0
1,8,17,292,1171129254.0,800258706.0
4,14,0,281,325049004.0,1452182335.0
1,14,3,215,547303556.0,1296926948.0
1,23,44,299,313234389.0,417297782.0
1,4,44,194,326861107.0,321449532.0
4,1,8,267,542205310.0,455617323.0
3,6,53,322,644601680.0,410610462.0
1,19,35,264,800258706.0,754686054.0
4,12,49,211,1452182335.0,1319676476.0
3,2,42,266,1296926948.0,541316496.0
1,20,50,278,417297782.0,599513368.0
0,17,58,256,321449532.0,635350470.0
0,6,48,291,455617323.0,455094935.0
0,23,14,284,410610462.0,440538984.0
3,14,53,350,754686054.0,1373368378.0
3,10,50,287,1319676476.0,368584275.0
0,22,56,347,541316496.0,484158864.0
2,16,36,279,599513368.0,1144152293.0
0,2,1,221,635350470.0,303475095.0
5,13,3,345,455094935.0,1092659013.0
0,4,45,270,440538984.0,346616159.0
5,23,12,338,1373368378.0,307066417.0
3,9,59,210,368584275.0,963816253.0
5,3,40,275,484158864.0,461783828.0
3,15,37,238,1144152293.0,1416027422.0
2,15,13,265,303475095.0,1697103498.0
4,1,27,316,1092659013.0,687489172.0
2,3,48,237,346616159.0,371988056.0
3,14,59,238,307066417.0,1508601138.0
4,20,13,197,963816253.0,541768995.0
5,4,52,233,461783828.0,364969068.0
1,2,58,264,1416027422.0,385000935.0
3,18,18,259,1697103498.0,832983820.0
4,20,52,197,687489172.0,421622883.0
0,16,21,340,371988056.0,1413197487.0
4,18,56,218,1508601138.0,517387500.0
0,13,56,284,541768995.0,606983020.0
5,14,58,254,364969068.0,834158559.0
0,1,42,298,385000935.0,397296250.0
3,12,1,294,832983820.0,1740092902.0
5,7,54,191,421622883.0,521058507.0
4,9,2,295,1413197487.0,1416023742.0
0,0,54,312,517387500.0,323506646.0
3,14,0,308,606983020.0,1815640734.0
5,13,22,219,834158559.0,1114903362.0
4,16,37,190,397296250.0,941980088.0
3,14,21,273,1740092902.0,1615754245.0
3,4,18,266,521058507.0,371067864.0
5,10,14,268,1416023742.0,1827676176.0
5,0,12,282,323506646.0,482181344.0
1,7,56,222,1815640734.0,563317668.0
5,13,19,345,1114903362.0,961255320.0
4,2,23,337,941980088.0,337994097.0
1,0,5,278,1615754245.0,627859538.0
3,15,10,266,371067864.0,1727178186.0
5,20,44,268,1827676176.0,555338076.0
0,3,1,256,482181344.0,355573292.0
5,19,38,261,563317668.0,402176040.0
2,11,36,349,961255320.0,1379022556.0
1,6,10,327,337994097.0,338542710.0
4,2,43,239,627859538.0,447731671.0
1,23,48,292,1727178186.0,496832192.0
1,16,4,243,555338076.0,1407518112.0
1,5,24,271,355573292.0,382224028.0
5,21,17,275,402176040.0,584225301.0
0,2,38,249,1379022556.0,474742062.0
1,21,21,222,338542710.0,452858606.0
3,22,9,245,447731671.0,341425038.0
5,7,23,219,496832192.0,466012444.0
5,17,57,261,1407518112.0,669931482.0
4,15,23,225,382224028.0,886145406.0
5,7,37,275,584225301.0,589192158.0
3,2,47,238,474742062.0,435135234.0
3,3,34,266,452858606.0,369254948.0
1,17,6,257,341425038.0,328012284.0
5,13,56,240,466012444.0,922055576.0
2,13,52,328,669931482.0,1358879236.0
1,4,32,355,886145406.0,297742994.0
3,2,8,280,589192158.0,454274856.0
0,13,23,249,435135234.0,320142311.0
3,10,6,301,369254948.0,1545231433.0
4,13,0,274,328012284.0,507582684.0
1,22,13,229,922055576.0,408282398.0
3,6,10,280,1358879236.0,427066912.0
0,2,6,270,297742994.0,350301380.0
4,22,53,225,454274856.0,380196146.0
3,14,3,343,320142311.0,1377949314.0
0,19,9,214,1545231433.0,514743784.0
0,23,32,298,507582684.0,351787650.0
5,5,40,233,408282398.0,366909855.0
3,17,38,259,427066912.0,638905778.0
4,1,59,267,350301380.0,403894946.0
1,21,13,208,380196146.0,384839700.0
2,5,59,202,1377949314.0,348654486.0
4,18,49,330,514743784.0,747151288.0
5,0,41,261,351787650.0,376106868.0
3,21,20,259,366909855.0,397457560.0
3,14,44,203,638905778.0,1189526584.0
2,3,52,349,403894946.0,524398597.0
4,15,24,211,384839700.0,1164881783.0
4,4,36,246,348654486.0,354322162.0
1,9,19,271,747151288.0,1157112656.0
2,10,34,237,376106868.0,1401783598.0
2,1,2,300,397457560.0,377924146.0
3,18,54,322,1189526584.0,539209305.0
5,14,47,205,524398597.0,625831812.0
5,6,54,324,1164881783.0,469301818.0
4,5,9,253,354322162.0,529506699.0
3,4,28,217,1157112656.0,355754732.0
5,2,10,254,1401783598.0,366192953.0
2,2,33,314,377924146.0,446649896.0
2,11,2,293,539209305.0,1328278276.0
2,2,0,293,625831812.0,359822996.0
3,13,38,259,469301818.0,1197194760.0
5,15,41,254,529506699.0,633135703.0
0,13,47,256,355754732.0,1392131336.0
5,18,5,247,366192953.0,0.0
1,15,4,264,446649896.0,1345008995.0
1,23,20,201,1328278276.0,324038671.0
4,3,56,309,359822996.0,526235406.0
5,0,48,352,1197194760.0,375320016.0
5,7,12,226,633135703.0,484906454.0
1,17,54,201,1392131336.0,579827216.0
3,13,54,203,0.0,1152686288.0
1,6,4,215,1345008995.0,378721072.0
0,13,20,326,324038671.0,1316523958.0
1,3,1,257,526235406.0,362299254.0
5,10,43,254,375320016.0,1306446549.0
2,9,27,293,484906454.0,1444068019.0
4,22,23,267,579827216.0,628488695.0
1,22,58,257,1152686288.0,483588318.0
5,12,48,352,378721072.0,1216643808.0
1,16,20,250,1316523958.0,1158644184.0
4,2,31,281,362299254.0,338771424.0
3,23,31,266,1306446549.0,451016544.0
3,12,19,245,1444068019.0,1678544253.0
3,2,4,203,628488695.0,388964448.0
2,5,2,209,483588318.0,349726326.0
2,12,51,223,1216643808.0,1308798460.0
4,2,38,295,1158644184.0,454862271.0
3,17,19,301,338771424.0,810340314.0
3,11,16,203,451016544.0,1190401761.0
2,11,14,349,1678544253.0,1289424753.0
2,14,20,349,388964448.0,0.0
5,19,42,310,349726326.0,548601317.0
1,8,56,327,1308798460.0,1054832320.0
4,15,44,232,454862271.0,1305961811.0
1,15,24,334,810340314.0,1626491748.0
0,13,21,256,1190401761.0,1412565260.0
2,22,46,307,1289424753.0,399571139.0
1,6,13,229,0.0,290981347.0
1,13,42,208,548601317.0,807764481.0
1,0,18,243,1054832320.0,390245766.0
1,13,5,285,1305961811.0,350575856.0
4,15,57,288,1626491748.0,421866451.0
4,11,37,211,1412565260.0,1399530344.0
5,14,42,261,399571139.0,762150543.0
0,4,6,312,290981347.0,339908430.0
2,7,35,286,807764481.0,485792850.0
3,13,31,294,390245766.0,1438980260.0
2,0,54,258,350575856.0,358325580.0
3,2,46,357,421866451.0,504368364.0
0,15,22,249,1399530344.0,0.0
5,11,29,191,762150543.0,982135977.0
4,5,56,281,339908430.0,396353160.0
0,10,33,263,485792850.0,1428581418.0
2,20,57,335,1438980260.0,569641126.0
1,6,14,285,358325580.0,329036368.0
0,9,59,284,504368364.0,475654188.0
3,1,20,217,0.0,347252808.0
3,19,3,294,982135977.0,869352946.0
5,17,55,324,396353160.0,618226947.0
2,16,33,307,1428581418.0,1257221424.0
0,8,15,270,569641126.0,814795902.0
5,16,27,205,329036368.0,357373494.0
4,16,12,253,475654188.0,395582492.0
5,7,9,219,347252808.0,320183142.0
1,17,47,222,869352946.0,640638418.0
1,19,27,299,618226947.0,629166738.0
5,8,57,254,1257221424.0,1184560396.0
3,21,5,329,814795902.0,579105762.0
0,12,29,235,357373494.0,1526873492.0
0,1,44,221,395582492.0,303687600.0
3,13,59,203,320183142.0,1146648507.0
3,19,27,266,640638418.0,980600436.0
5,21,18,198,629166738.0,447812493.0
2,6,2,237,1184560396.0,368173348.0
2,19,6,279,579105762.0,746159607.0
2,0,21,258,1526873492.0,368236048.0
1,1,45,208,303687600.0,338942376.0
2,8,30,258,1146648507.0,708154078.0
2,9,26,272,980600436.0,1241007596.0
1,23,58,306,447812493.0,327998376.0
2,14,8,230,368173348.0,1796125598.0
4,6,53,295,746159607.0,480719416.0
2,14,40,202,368236048.0,1197116533.0
3,11,47,301,338942376.0,1647404299.0
3,22,12,189,708154078.0,346920112.0
5,14,12,275,1241007596.0,940409008.0
2,7,8,244,327998376.0,543543840.0
1,1,49,243,1796125598.0,369753865.0
1,12,1,264,480719416.0,1748084706.0
5,19,44,352,1197116533.0,600200390.0
2,11,30,237,1647404299.0,1614070773.0
0,3,46,270,346920112.0,346859532.0
1,13,16,264,940409008.0,1683249138.0
1,20,7,285,543543840.0,367534680.0
2,19,10,195,369753865.0,501677116.0
5,1,47,296,1748084706.0,520657194.0
3,5,1,329,600200390.0,379363802.0
0,9,1,298,1614070773.0,1297536366.0
3,22,36,308,346859532.0,439472664.0
3,1,47,287,1683249138.0,374783580.0
0,13,49,221,367534680.0,1381968640.0
3,18,22,266,501677116.0,1205059642.0
2,21,50,251,520657194.0,490801930.0
4,20,48,239,379363802.0,489068296.0
2,13,56,244,1297536366.0,1389296802.0
1,6,6,257,439472664.0,303525932.0
2,14,46,230,374783580.0,1431067447.0
1,4,27,208,1381968640.0,336344155.0
1,22,56,327,1205059642.0,487091226.0
4,10,11,288,490801930.0,720412986.0
3,10,14,259,489068296.0,1490613040.0
2,9,24,300,1389296802.0,1195295958.0
3,3,32,245,303525932.0,416593827.0
5,22,26,317,1431067447.0,515172534.0
5,16,39,198,336344155.0,474578099.0
4,5,39,260,487091226.0,407260602.0
1,15,36,250,720412986.0,1320780640.0
0,20,14,193,1490613040.0,500466675.0
3,4,27,245,1195295958.0,0.0
4,1,31,330,416593827.0,501296784.0
2,10,49,258,515172534.0,1275090639.0
2,23,21,258,474578099.0,474655368.0
1,17,43,348,407260602.0,458555292.0
5,2,13,268,1320780640.0,354533403.0
2,20,10,279,500466675.0,662559874.0
1,2,16,243,0.0,376370690.0
1,17,17,222,501296784.0,696258589.0
2,20,29,356,1275090639.0,823146371.0
3,6,21,287,474655368.0,528077571.0
3,7,10,294,458555292.0,419874689.0
0,2,0,263,354533403.0,342911961.0
4,14,39,302,662559874.0,1464714942.0
4,6,16,323,376370690.0,478796952.0
3,13,34,189,696258589.0,503711843.0
5,3,51,296,823146371.0,480512288.0
2,10,44,230,528077571.0,1608383580.0
0,20,14,284,419874689.0,347665976.0
0,5,9,207,342911961.0,334193137.0
0,10,51,207,1464714942.0,804841040.0
1,15,29,222,478796952.0,1328542208.0
3,1,56,280,503711843.0,452511774.0
3,11,22,217,480512288.0,1582839912.0
4,22,11,260,1608383580.0,0.0
1,15,50,250,347665976.0,1296070181.0
3,23,39,224,334193137.0,378436905.0
2,9,31,209,804841040.0,807586704.0
2,0,14,314,1328542208.0,530441207.0
2,4,48,307,452511774.0,344897406.0
0,1,29,291,1582839912.0,501187085.0
1,3,7,194,0.0,325105048.0
0,3,7,333,1296070181.0,342812264.0
4,3,22,302,378436905.0,382924165.0
1,6,46,299,807586704.0,460917800.0
4,4,19,190,530441207.0,324111767.0
0,20,48,319,344897406.0,643395621.0
3,7,21,315,501187085.0,395581282.0
1,8,3,257,325105048.0,325313664.0
2,12,8,216,342812264.0,1505153526.0
3,19,29,231,382924165.0,573913392.0
3,17,0,280,460917800.0,888868772.0
4,5,28,316,324111767.0,409232438.0
4,8,50,351,643395621.0,709323174.0
1,18,29,334,395581282.0,469600735.0
0,3,3,200,325313664.0,322041049.0
2,0,39,265,1505153526.0,334927488.0
1,23,28,292,573913392.0,435871986.0
0,0,7,200,888868772.0,354207062.0
2,21,25,195,409232438.0,472623892.0
4,10,50,337,709323174.0,1309525158.0
2,7,52,314,469600735.0,831385808.0
3,1,35,252,322041049.0,0.0
4,11,27,267,334927488.0,1729452648.0
1,4,4,271,435871986.0,408445359.0
3,20,41,252,354207062.0,499274958.0
0,0,26,214,472623892.0,327718972.0
4,22,15,239,1309525158.0,478366151.0
3,22,8,287,831385808.0,332696456.0
2,11,11,244,0.0,1361568104.0
4,20,23,295,1729452648.0,770122838.0
5,2,26,247,408445359.0,359304768.0
2,17,31,195,499274958.0,743622028.0
5,10,7,261,327718972.0,1343081869.0
1,15,11,201,478366151.0,1230207207.0
3,5,27,294,332696456.0,354862856.0
0,8,27,277,1361568104.0,794351076.0
1,20,24,201,770122838.0,460834512.0
0,0,19,200,359304768.0,341849939.0
5,1,54,303,743622028.0,343560417.0
0,15,16,242,1343081869.0,1688222499.0
4,4,28,267,1230207207.0,415782816.0
1,18,17,208,354862856.0,504909421.0
3,23,36,245,794351076.0,385919847.0
2,6,9,328,460834512.0,318181467.0
0,6,53,284,341849939.0,426105112.0
2,8,55,349,343560417.0,876468084.0
5,11,27,261,1688222499.0,1436095942.0
2,23,40,251,415782816.0,437629086.0
5,17,26,219,504909421.0,572091134.0
5,0,43,289,385919847.0,357992430.0
1,15,32,348,318181467.0,505350424.0
0,19,39,249,426105112.0,346866298.0
5,8,36,212,876468084.0,381062463.0
3,21,21,287,1436095942.0,393423592.0
1,5,35,243,437629086.0,327493796.0
2,18,31,265,572091134.0,742314872.0
5,3,52,289,357992430.0,526677471.0
4,23,41,337,505350424.0,389984262.0
0,10,35,354,346866298.0,1104601004.0
4,23,42,190,381062463.0,331475940.0
5,2,28,268,393423592.0,328475190.0
5,5,10,254,327493796.0,561408733.0
2,0,33,342,742314872.0,317028054.0
2,8,51,258,526677471.0,885304757.0
0,14,26,333,389984262.0,1527369684.0
2,23,46,349,1104601004.0,356201515.0
1,22,25,271,331475940.0,423255588.0
1,8,46,243,328475190.0,763248570.0
1,16,7,327,561408733.0,1300315646.0
0,17,3,333,317028054.0,940676571.0
1,11,53,292,885304757.0,1591780894.0
0,17,40,193,1527369684.0,746498703.0
5,20,58,247,356201515.0,457959220.0
5,16,13,268,423255588.0,1511442502.0
0,2,55,228,763248570.0,369997306.0
4,17,56,267,1300315646.0,1213200288.0
2,1,16,265,940676571.0,344636454.0
2,3,4,356,1591780894.0,313317240.0
4,20,9,253,746498703.0,397234071.0
5,9,23,247,457959220.0,1002601485.0
1,9,46,264,1511442502.0,1482331656.0
3,15,4,245,369997306.0,1530650383.0
1,4,34,313,1213200288.0,365401773.0
2,2,17,335,344636454.0,351777810.0
2,10,54,244,313317240.0,1458178014.0
2,22,35,349,397234071.0,366532916.0
4,12,44,267,1002601485.0,1689911932.0
5,4,20,198,1482331656.0,328395209.0
4,16,56,232,1530650383.0,912374396.0
4,6,20,246,365401773.0,508127766.0
1,16,45,306,351777810.0,616644970.0
2,2,59,286,1458178014.0,335056816.0
4,1,29,281,366532916.0,516118998.0
3,7,45,245,1689911932.0,632179124.0
0,6,42,193,328395209.0,303610766.0
3,14,30,259,912374396.0,1368480336.0
0,17,30,291,508127766.0,738988717.0
1,20,17,222,616644970.0,553842784.0
0,5,12,200,335056816.0,363285717.0
0,21,15,249,516118998.0,416301512.0
0,5,23,242,632179124.0,432591172.0
3,19,14,294,303610766.0,986101832.0
0,9,40,249,1368480336.0,394642588.0
0,4,24,312,738988717.0,318764702.0
5,10,45,240,553842784.0,1381807512.0
2,0,6,202,363285717.0,327028568.0
5,12,39,226,416301512.0,1157306902.0
1,18,33,285,432591172.0,370910970.0
1,3,39,243,986101832.0,362037054.0
3,9,35,224,394642588.0,1170218057.0
2,19,53,230,318764702.0,609230386.0
3,9,53,252,1381807512.0,1481384136.0
1,8,53,306,327028568.0,510520812.0
5,16,29,254,1157306902.0,614673320.0
3,10,7,315,370910970.0,1380086387.0
0,3,11,228,362037054.0,312528118.0
2,2,44,244,1170218057.0,391222380.0
3,11,51,252,609230386.0,1553261489.0
5,4,0,268,1481384136.0,483119018.0
3,11,30,196,510520812.0,1068068328.0
0,13,37,249,614673320.0,402401386.0
2,6,27,335,1380086387.0,620071988.0
5,3,27,254,312528118.0,417796788.0
3,0,34,357,391222380.0,368550273.0
2,9,58,272,1553261489.0,1442093928.0
3,17,15,280,483119018.0,862455960.0
4,0,23,239,1068068328.0,435830142.0
3,15,52,210,402401386.0,1246103388.0
1,5,6,334,620071988.0,490575792.0
0,10,18,326,417796788.0,1375680905.0
4,23,10,232,368550273.0,380857224.0
3,9,7,252,1442093928.0,1291923864.0
0,16,14,284,862455960.0,478591476.0
1,2,26,201,435830142.0,355848816.0
2,2,45,349,1246103388.0,494072244.0
1,17,19,285,490575792.0,350810088.0
1,1,16,236,1375680905.0,379725954.0
1,17,58,236,380857224.0,874253832.0
0,11,29,284,1291923864.0,620288111.0
2,1,48,293,478591476.0,337846344.0
4,1,49,274,355848816.0,497595518.0
2,15,44,209,494072244.0,1114045290.0
2,9,57,223,350810088.0,1249276210.0
2,19,10,209,379725954.0,366659700.0
3,4,0,294,874253832.0,528491967.0
5,12,38,233,620288111.0,1332823371.0
1,11,2,341,337846344.0,1493166844.0
5,2,54,191,497595518.0,362918196.0
2,7,25,202,1114045290.0,494274092.0
3,23,7,210,1249276210.0,360170556.0
5,7,10,282,366659700.0,439081744.0
0,23,53,277,528491967.0,451890630.0
2,21,44,244,1332823371.0,658936944.0
0,8,22,214,1493166844.0,530149320.0
2,9,33,321,362918196.0,1388387601.0
5,21,42,282,494274092.0,643512690.0
2,2,18,279,360170556.0,479650922.0
0,18,31,354,439081744.0,523971292.0
0,7,28,242,451890630.0,520531218.0
3,19,43,273,658936944.0,783252440.0
5,2,30,345,530149320.0,325452400.0
2,10,18,321,1388387601.0,1647373722.0
2,10,38,321,643512690.0,1672494954.0
0,0,17,193,479650922.0,311429060.0
0,23,33,326,523971292.0,482031017.0
3,8,48,336,520531218.0,765771420.0
1,0,43,285,783252440.0,344639840.0
4,19,2,211,325452400.0,540696473.0
4,6,2,302,1647373722.0,347659908.0
4,22,38,211,1672494954.0,351009581.0
5,13,53,331,311429060.0,1304011638.0
0,6,23,319,482031017.0,522565545.0
0,5,12,333,765771420.0,478342174.0
4,19,8,232,344639840.0,636910480.0
5,17,41,352,540696473.0,666156122.0
5,16,13,219,347659908.0,520103114.0
1,14,45,327,351009581.0,1370640429.0
0,17,55,284,1304011638.0,519468696.0
1,17,50,215,522565545.0,534428712.0
2,23,43,272,478342174.0,443197503.0
3,18,44,350,636910480.0,592388829.0
0,16,16,298,666156122.0,1368787884.0
0,5,5,207,520103114.0,329890753.0
1,12,56,264,1370640429.0,1940731331.0
1,18,12,250,519468696.0,738285410.0
2,19,7,258,534428712.0,685834940.0
5,7,9,233,443197503.0,347228530.0
5,3,3,240,592388829.0,467591618.0
1,21,58,306,1368787884.0,327886052.0
2,22,54,349,329890753.0,532062626.0
1,9,5,355,1940731331.0,896212653.0
0,13,52,249,738285410.0,530092008.0
0,16,29,228,685834940.0,315346662.0
0,8,49,256,347228530.0,965006176.0
0,12,44,221,467591618.0,1419768720.0
5,18,26,212,327886052.0,414444132.0
1,1,29,201,532062626.0,337356634.0
4,0,9,260,896212653.0,578069604.0
0,6,28,270,530092008.0,527399754.0
0,14,40,200,315346662.0,1206272148.0
4,13,18,323,965006176.0,1818311134.0
3,14,35,308,1419768720.0,1913054052.0
1,17,16,292,414444132.0,876881336.0
0,12,39,326,337356634.0,1426695888.0
0,17,34,242,578069604.0,870013782.0
3,7,17,210,527399754.0,456803064.0
1,3,51,313,1206272148.0,540457856.0
4,10,44,309,1818311134.0,1665423303.0
1,15,1,243,1913054052.0,1763127852.0
0,4,39,249,876881336.0,327722223.0
1,5,58,320,1426695888.0,434542620.0
2,3,42,195,870013782.0,339539646.0
1,8,47,215,456803064.0,0.0
3,2,22,273,540457856.0,468279633.0
3,22,27,210,1665423303.0,343159948.0
1,1,7,292,1763127852.0,397055250.0
1,19,50,236,327722223.0,734313648.0
4,18,40,260,434542620.0,700995652.0
3,17,59,252,339539646.0,907822206.0
2,4,46,265,0.0,333738236.0
0,17,17,326,468279633.0,849225517.0
1,0,27,278,343159948.0,436831064.0
3,12,44,231,397055250.0,1391031215.0
0,5,46,284,734313648.0,324164516.0
4,3,26,253,700995652.0,366574714.0
3,20,27,280,907822206.0,654195356.0
1,16,28,334,333738236.0,1354316514.0
4,17,11,239,849225517.0,1097615406.0
4,9,51,190,436831064.0,828225774.0
5,7,19,338,1391031215.0,509742237.0
0,12,26,333,324164516.0,1353865947.0
